2022-08-24 13:47:23 INFO  ProductController:84 - Getting all the products
2022-08-24 13:48:06 INFO  ProductController:28 - Product successfully created ProductDTO(id=null, name=Selina, description=20 minutos del aeropuerto de San Jose.Contiene terraza deck, jacuzzi, firepit citas romanticas o pasarla bien., category=CategoryDTO(Id=1, title=null, description=null, urlImage=null), images=[Image(id=null, title=Habitacion, url=https://a0.muscache.com/im/pictures/8fb0f683-8e58-478a-9606-58fb055117d0.jpg?im_w=1440, product=null), Image(id=null, title=Exterior, url=https://a0.muscache.com/im/pictures/a47af5dd-1391-454a-8218-d879a93a6033.jpg?im_w=1200, product=null), Image(id=null, title=Sendero, url=https://a0.muscache.com/im/pictures/108678155/74d1a0d0_original.jpg?im_w=1440, product=null), Image(id=null, title=Vista, url=https://a0.muscache.com/im/pictures/0fb057bc-ba7b-4619-9d79-6d3d55421f73.jpg?im_w=1440, product=null), Image(id=null, title=Casa a la derecha, url=https://a0.muscache.com/im/pictures/30de34f2-770b-4308-b769-0083309aecda.jpg?im_w=1440, product=null)], city=CityDTO(id=1, name=null, state=null, country=null), features=FeatureDTO(id=null, pool=true, grill=false, AC=true, gym=true, laundry=false, heating=true, pets=false, wifi=true), policy=PolicyDTO(id=1, norms=null, healthAndSecurity=null, cancellationPolicy=null), booking=[], address=Calle de prueba 1, latitude=1.0, longitude=2.0, scores=null)
2022-08-24 13:48:11 INFO  ProductController:84 - Getting all the products
2022-08-24 15:37:59 INFO  ProductController:84 - Getting all the products
2022-08-24 15:56:17 INFO  ProductController:84 - Getting all the products
2022-08-24 15:56:17 INFO  ProductController:84 - Getting all the products
2022-08-24 15:57:03 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 15:57:55 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 15:57:55 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 15:57:55 INFO  ProductController:84 - Getting all the products
2022-08-24 15:57:55 INFO  ProductController:84 - Getting all the products
2022-08-24 15:58:00 INFO  ProductController:84 - Getting all the products
2022-08-24 15:58:14 INFO  ProductController:84 - Getting all the products
2022-08-24 15:58:14 INFO  ProductController:84 - Getting all the products
2022-08-24 15:58:15 INFO  ProductController:84 - Getting all the products
2022-08-24 15:58:25 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 15:58:25 INFO  ProductController:84 - Getting all the products
2022-08-24 15:58:25 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 15:58:25 INFO  ProductController:84 - Getting all the products
2022-08-24 15:58:55 INFO  ProductController:84 - Getting all the products
2022-08-24 16:01:03 INFO  ProductController:39 - Searching product with id: 1
2022-08-24 16:01:03 INFO  ProductController:39 - Searching product with id: 1
2022-08-24 16:01:06 INFO  ProductController:39 - Searching product with id: 1
2022-08-24 16:01:15 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 16:01:15 INFO  ProductController:84 - Getting all the products
2022-08-24 16:01:15 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 16:01:15 INFO  ProductController:84 - Getting all the products
2022-08-24 16:04:18 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 16:04:18 INFO  ProductController:84 - Getting all the products
2022-08-24 16:04:18 INFO  CategoryController:85 - Getting all the Categories
2022-08-24 16:04:18 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:46 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:46 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:46 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:46 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:47 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:47 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:47 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:47 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:47 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:47 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:47 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:48 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:48 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:48 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:48 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:48 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:48 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:48 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:48 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:49 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:49 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:49 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:49 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:49 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:49 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:49 INFO  ProductController:84 - Getting all the products
2022-08-24 16:06:49 INFO  ProductController:84 - Getting all the products
